english_name,chinese_name,source_id,extra_json
G.A.S.P!! Fighters' NEXTream (Europe),死亡格斗 （欧版）,N64#268,
G.A.S.P!! Fighters' NEXTream (Japan),死亡格斗 （日版）,N64#269,
GameBooster 64 (Europe) (v1.1) (Unl),GameBooster64 （欧版） (v1.1) (Unl),N64#270,
GameBooster 64 (USA) (v1.1) (Unl),GameBooster64 （美版） (v1.1) (Unl),N64#271,
GameShark Pro (USA) (v2.0) (Unl),GameSharkPro （美版） (v2.0) (Unl),N64#272,
GameShark Pro (USA) (v3.3) (Unl),GameSharkPro （美版） (v3.3) (Unl),N64#273,
Ganbare Goemon - Dero Dero Douchuu Obake Tenkomori (Japan),大盗伍佑卫门-道中除妖记 （日版）,N64#274,
Ganbare Goemon - Neo Momoyama Bakufu no Odori (Japan),大盗伍佑卫门-桃山幕府记 （日版）,N64#275,
Ganbare! Nippon! Olympics 2000 (Japan),加油!日本!奥运 2000 （日版）,N64#276,
Gauntlet Legends (Europe),圣铠传说 （欧版）,N64#277,
Gauntlet Legends (Japan),圣铠传说 （日版）,N64#278,
Gauntlet Legends (USA),圣铠传说 （美版）,N64#279,
Getter Love!! - Cho Renai Party Game Tanjou (Japan),恋爱派对 （日版）,N64#280,
"Gex 3 - Deep Cover Gecko (Europe) (En,Es,It)","壁虎杰克斯3 （欧版） (En,Es,It)",N64#281,
"Gex 3 - Deep Cover Gecko (Europe) (Fr,De)","壁虎杰克斯3 （欧版） (Fr,De)",N64#282,
Gex 3 - Deep Cover Gecko (USA),壁虎杰克斯3 （美版）,N64#283,
Gex 64 - Enter the Gecko (Europe),壁虎杰克斯64 （欧版）,N64#284,
Gex 64 - Enter the Gecko (USA),壁虎杰克斯64 （美版）,N64#285,
"Glover (Europe) (En,Fr,De)","手套小子 （欧版） (En,Fr,De)",N64#286,
Glover (USA),手套小子 （美版）,N64#287,
Glover (USA) (Beta) (1998-07-16),手套小子 （美版） （测试版） (1998-07-16),N64#288,
Glover 2 (USA) (Proto 1),手套小子 2 （美版） (Proto 1),N64#289,
Glover 2 (USA) (Proto 2),手套小子 2 （美版） (Proto 2),N64#290,
Goemon - Mononoke Sugoroku (Japan),大盗伍佑卫门-魔法双六 （日版）,N64#291,
Goemon's Great Adventure (USA),大盗伍佑卫门2 （美版）,N64#292,
Golden Nugget 64 (USA),职业赌场64 （美版）,N64#293,
GoldenEye 007 (Europe),黄金眼007 （欧版）,N64#294,
GoldenEye 007 (Japan),黄金眼007 （日版）,N64#295,
GoldenEye 007 (USA),黄金眼007 （美版）,N64#296,
"GT 64 - Championship Edition (Europe) (En,Fr,De)","GT赛车64-冠军杯版 （欧版） (En,Fr,De)",N64#297,
GT 64 - Championship Edition (USA),GT赛车64-冠军杯版 （美版）,N64#298,
GT 64 - Championship Edition (USA) (Beta) (1998-05-25),GT赛车64-冠军杯版 （美版） （测试版） (1998-05-25),N64#299,
Hamster Monogatari 64 (Japan),仓鼠物语64 （日版）,N64#300,
Harukanaru Augusta - Masters '98 (Japan),遥远的奥古斯塔-大师赛 '98 （日版）,N64#301,
Harvest Moon 64 (USA),牧场物语64 （美版）,N64#302,
Heiwa Pachinko World 64 (Japan),平和柏青哥世界64 （日版）,N64#303,
"Hercules - The Legendary Journeys (Europe) (En,Fr,De,Es,It,Nl)","大力士-传奇旅程 （欧版） (En,Fr,De,Es,It,Nl)",N64#304,
Hercules - The Legendary Journeys (USA),大力士-传奇旅程 （美版）,N64#305,
Hexen (Europe),毁灭巫师 （欧版）,N64#306,
Hexen (France),毁灭巫师 （法国版）,N64#307,
Hexen (Germany),毁灭巫师 （德国版）,N64#308,
Hexen (Japan),毁灭巫师 （日版）,N64#309,
Hexen (USA),毁灭巫师 （美版）,N64#310,
"Hey You, Pikachu! (USA)",你好 皮卡丘! （美版）,N64#311,
Hiryuu no Ken Twin (Japan),飞龙之拳 （日版）,N64#312,
Holy Magic Century (Europe),圣魔世纪 （欧版）,N64#313,
Holy Magic Century (France),圣魔世纪 （法国版）,N64#314,
Holy Magic Century (Germany),圣魔世纪 （德国版）,N64#315,
