title_id,serial,name,region
00040000000FB300,CTR-BTCJ,Toriko: Ultimate Survival,JPN
00040000000DBD00,CTR-AAUJ,SIMPLE Series for Nintendo 3DS Vol.1: THE Mahjong,JPN
00040000000DC700,CTR-AK2J,Nekketsu Kouha Kunio-Kun SP: Rantou Kyousoukyoku,JPN
0004000000109400,CTR-BDFP,Spot the Differences,EUR
00040000000A2500,CTR-AGAP,Mario Tennis Open (DEMO),EUR
00040000000B1100,CTR-AKKP,Professor Layton and the Miracle Mask (DEMO),EUR
000400000007A000,CTR-AMGJ,Metal Gear Solid: Snake Eater 3D,JPN
00040000000ACC00,CTR-AGYJ,Gaist Crusher,JPN
000400000010BB00,CTR-BGSJ,Inazuma Eleven Go: Galaxy Supernova,JPN
000400000005DD00,CTR-AH9J,Hakuouki 3D,JPN
00040000000D4100,CTR-AL3J,Farming Simulator 3D: Pocket Nouen,JPN
0004000000118400,CTR-AUGJ,Oshaberi Usagi: Mecha Kawa Oshare Collection,JPN
0004000000116700,CTR-BR3P,Cut the Rope: Triple Treat,EUR
00040000000A0600,CTR-AJEP,Jewel Master: Cradle of Egypt 2 3D,EUR
00040000000EB500,CTR-ASPJ,Skylanders: Spyro no Daibouken,JPN
0004000000129100,CTR-ATAE,Yoshis New Island (DEMO),USA
00040000000BB800,CTR-AETJ,Inazuma Eleven 1-2-3!! Endou Mamoru Densetsu,JPN
0004000000030B00,CTR-ADAJ,Nintendogs + Cats: Shiba & New Friends,JPN
000400000010BA00,CTR-BGVJ,Inazuma Eleven Go: Galaxy Big Bang,JPN
000400000004B700,CTR-AHTJ,G1 Grand Prix,JPN
0004000000104C00,CTR-BK2J,Kobito Dukan: Kobito no Fushigi Jikken Set,JPN
0004000000056800,CTR-AMPJ,Bikkuri! Tobidasu! Mahou no Pen,JPN
00040000000A7400,CTR-AUXJ,UnchainBlades EXXiV,JPN
00040000000F3300,CTR-AL6S,El profesor Layton y el legado de los ashalanti,SPA
00040000000F3400,CTR-AL6I,Il professor Layton e leredita degli Aslant,ITA
00040000000AD900,CTR-ADGJ,Dragon Ball Heroes: Ultimate Mission,JPN
00040000000E8700,CTR-BMBJ,Mushibugyo,JPN
0004000000100600,CTR-AVSZ,Professor Layton vs. Phoenix Wright: Ace Attorney,EUR
0004000000067B00,CTR-AF4J,F1 2011,JPN
0004000000105400,CTR-BP2J,Pretty Rhythm: Rainbow Live Kira Kira My Design,JPN
00040000000E8600,CTR-BPQJ,DokiDoki! PreCure Narikiri Life!,JPN
00040000000CF700,CTR-AD9J,Doraemon: Nobita no Himitsu Dougu Hakubutsukan,JPN
000400000009CC00,CTR-AHVJ,Heavy Fire: The Chosen Few,JPN
00040000000D1500,CTR-AL5P,LEGO Marvel Super Heroes: Universe in Peril,EUR
00040000000FBB00,CTR-AYFP,Best of Board Games,EUR
00040000000DD400,CTR-ATSJ,Mario Party: Island Tour,JPN
0004000000030700,CTR-AMKP,Mario Kart 7 (Rev02),EUR
0004000000110B00,CTR-BCXJ,Game Center CX: 3-Choume no Arino,JPN
0004000000053A00,CTR-AP4J,Poyo Poyo Kansatsu Nikki,JPN
0004000000034600,CTR-AGRJ,Tom Clancys Ghost Recon: Shadow Wars,JPN
00040000000ACA00,CTR-AT6J,Toriko: Gourmet Monsters!,JPN
00040000000E8500,CTR-BT5J,Toriko: Gourmet Battle!,JPN
00040000000BF800,CTR-AF9F,Farmscapes,EUR
000400000004D900,CTR-ADVJ,Devil Survivor: Over clock,JPN
000400000011B800,CTR-BLHE,LEGO The Hobbit,USA
0004000000091400,CTR-ARHP,Real Heroes: Firefighter 3D,EUR
0004000000091000,CTR-AHQJ,Devil Summoner: Soul Hackers,JPN
0004000000088A00,CTR-AMXJ,Shin Megami Tensei IV,JPN
00040000000BB900,CTR-AYDJ,Acrylic Palette: Irodori Cafe - Cheers,JPN
00040000000D1100,CTR-BEAJ,Beast Saga: Saikyou Gekiotsu Coliseum,JPN
00040000000CF600,CTR-BCCJ,Conception II: Shichisei no Michibiki to Mazuru no Akumu,JPN
00040000000AB300,CTR-AHZJ,Hello Kitty to Issho! Block Crash Z,JPN
000400000006DB00,CTR-AHGJ,Hime Girl Paradise: Mechikawa! Agemori Sensation!,JPN
00040000000AFE00,CTR-AN4J,Naruto SD Powerful Shippuden,JPN
00040000000C1900,CTR-APMJ,Osawari Tantei Nameko Daihanshoku,JPN
0004000000053600,CTR-AP5J,Penguin no Mondai: The Wars,JPN
0004000000105300,CTR-BNGJ,Bandai Namco Games Presents J Legend Retsuden,JPN
00040000000AC700,CTR-AVGJ,Cardfight!! Vanguard: Ride to Victory!!,JPN
0004000000080700,CTR-AHKJ,Hello Kitty to Sekai Ryokou! Iron na Kuni e Odekake Shimasho,JPN
00040000000EB800,CTR-AHXJ,HomeTown Story,JPN
0004000000078100,CTR-ARTJ,Rhythm Kaitou R: Koutei Napoleon no Isan,JPN
0004000000071D00,CTR-AFVJ,FabStyle,JPN
00040000000F5000,CTR-AXAJ,Kamen Rider: Travelers Senki,JPN
00040000000DBE00,CTR-AT8J,Tamagotchi no Doki Doki Dream Omisetchi,JPN
0004000000111700,CTR-ADYJ,Disney Infinity,JPN
00040000000F4100,CTR-BEXJ,Exstetra,JPN
0004000000112700,CTR-BLCJ,Koneko no Album: My Little Cat,JPN
00040000000DC600,CTR-AWCJ,Nuigurumi no Cakeyasan: Mahou no Patissiere,JPN
00040000000EE100,CTR-BCBJ,Sentouchuu Densetsu no Shinobi to Survival Battle,JPN
00040000000ED800,CTR-AAVP,Barbie Dreamhouse Party,EUR
00040000000F5A00,CTR-AEGP,Doodle Jump Adventures,UKV
0004000000071800,CTR-AHHP,"Horrid Henry: The Good, The Bad & The Bugly",EUR
00040000000F4300,CTR-AEJP,Pac-Man and The Ghostly Adventures,EUR
00040000000FFB00,CTR-QA5P,Super Mario Bros. Deluxe,EUR
0004000000064E00,CTR-AM3P,The Whitakers present: Milton & Friends 3D,UKV
0004000000064600,CTR-AZTJ,Azito 3D,JPN
000400000005E600,CTR-AALJ,A-Ressha de Ikou 3D,JPN
0004000000106700,CTR-BKPJ,CharaPet Tsukutte! Sodatete! Character Shougakkou,JPN
0004000000112900,CTR-BNMJ,Doraemon: Shin Nobita no Daimakyou - Peko to 5-nin no Tankentai,JPN
00040000000D8E00,CTR-BHPJ,Hoppechan: Tsukutte! Asonde! Punipuni Town!! (Rev01),JPN
0004000000107F00,CTR-BKEJ,Karous: The Beast of Re:Eden,JPN
0004000000097000,CTR-JT9P,Bird Mania 3D,EUR
00040000000BC100,CTR-JKSP,Liberation Maiden,EUR
0004000000112C00,CTR-BCCE,Conception II: Children of the Seven Stars,USA
00040000000AA700,CTR-AHRJ,KasekiHorider: MugenGear,JPN
0004000000102300,CTR-AFJD,The LEGO Movie Videogame,GER
000400000011EA00,CTR-BLHY,LEGO The Hobbit,GER
0004000000105200,CTR-BGBJ,Crayon Shin Chan: Arashi wo Yobu Kasukabe Eiga Stars!,JPN
0004000000068800,CTR-ANQP,Sudoku + 7 Other Complex Puzzles By Nikoli,EUR
00040000000C5400,CTR-ARVJ,Sonic: Lost World,JPN
00040000000C9100,CTR-AUFJ,Sayonara Umihara Kawase,JPN
0004000000037F00,CTR-AS3J,The Sims 3,JPN
00040000000DB600,CTR-BTRJ,Bravely Default: For the Sequel,JPN
00040000000EA900,CTR-AMQE,Disney Magical World,USA
00040000000F4900,CTR-BGMJ,Gardening Mama: Mama to Mori no Nakama Tachi,JPN
0004000000104800,CTR-BBBJ,Metal Fight Beyblade: 4D x Zero-G Ultimate Tournament,JPN
00040000000F3500,CTR-AL6H,Professor Layton en de Erfenis van de Azran,NLD
000400000005DE00,CTR-AKGJ,Kyokugen Dasshutsu ADV: Zennin Shiboudesu,JPN
00040000000C8F00,CTR-AEWJ,Anpanman to Asobo: New Aiueo Kyoushitsu,JPN
00040000000B0200,CTR-AWTI,Pro Evolution Soccer 2013 3D,ITA
0004000000059F00,CTR-AE2J,World Soccer Winning Eleven 2012,JPN
00040000000A7600,CTR-AWTJ,World Soccer Winning Eleven 2013,JPN
0004000000102700,CTR-BW4J,World Soccer Winning Eleven 2014,JPN
00040000000AC800,CTR-AHWJ,Boku wa Koukuu Kanseikan: Airport Hero 3D - Honolulu,JPN
00040000000BFF00,CTR-AN6J,Boku wa Koukuu Kanseikan: Airport Hero 3D - Narita with ANA,JPN
0004000000110C00,CTR-AH7J,Boku wa Koukuu Kanseikan: Airport Hero 3D - Shin Chitose with JAL,JPN
00040000000EE300,CTR-BD6J,Tamagotchi! Session no Dream School,JPN
00040000000AB100,CTR-AA9P,Moshi Monsters: Moshlings Theme Park,EUR
0004000000128F00,CTR-ATAP,Yoshis New Island (DEMO),EUR
000400000010EC00,CTR-BHKJ,Hello Kitty to Mahou no Apron: Rhythm Cooking,JPN
0004000000089400,CTR-AJ5P,Jewel Link: Legends of Atlantis 3D,EUR
00040000000B0C00,CTR-AFND,Funfair Party Games,GER
0004000000108800,CTR-BHDJ,Gyakuten Saiban 123: Naruhodo Selection,JPN
0004000000118100,CTR-BKRJ,Meitantei Conan: Phantom Rhapsody,JPN
00040000000A9800,CTR-AN9J,Nicola Kanshuu: Model * Oshare Audition Platina,JPN
0004000000118700,CTR-AFXP,Hollywood Fame: Hidden Object Adventure,EUR
0004000000103100,CTR-BSDJ,Nankou Furaku Sangokuden: Shu to Toki no Doujaku,JPN
000400000008D600,CTR-AZNJ,Nikoli no Sudoku 3D Dai-ni-Shuu: 8-tsu no Puzzle de 1000-Mon,JPN
0004000000034000,CTR-AS9J,Sudoku to 3-Tsu no Puzzle: Nikoli no Puzzle Variety,JPN
0004000000038C00,CTR-ALGP,LEGO Star Wars III: The Clone Wars (Rev01),EUR
00040000000F4D00,CTR-AY5J,Kodomo ni Anshin Shite Ataerareru Game Series: Sekai Meisaku Douwa - Oyako de Yomeru Game Ehon Bouken-Hen,JPN
00040000000F4C00,CTR-AY4J,Kodomo ni Anshin Shite Ataerareru Game Series: Sekai Meisaku Douwa - Oyako de Yomeru Game Ehon Princess-Hen,JPN
00040000000DBB00,CTR-AAXJ,Starry * Sky: In Spring 3D,JPN
00040000000E9D00,CTR-AZPJ,Starry * Sky: In Summer 3D,JPN
00040000000E4400,CTR-AX6J,Starry * Sky: In Autumn 3D,JPN
00040000000E5500,CTR-AX7J,Starry * Sky: In Winter 3D,JPN
0004000000084400,CTR-ARMJ,Rayman Origins,JPN
00040000000FB400,CTR-AYCJ,Model * Oshare Audition: Dream Girl,JPN
00040000000D8F00,CTR-AGWJ,Mamegoma Happy! Sweets Farm,JPN
00040000000F9C00,CTR-AYSJ,Penguin no Mondai+ Bakushou! Roulette Battle!!,JPN
000400000006F200,CTR-TAEP,The Legend of Zelda,EUR
0004000000042A00,CTR-QAAP,The Legend Of Zelda: Links Awakening,EUR
0004000000030800,CTR-AMKE,Mario Kart 7 (Rev01),USA
0004000000126000,CTR-JR8P,Pokemon Link: Battle!,EUR
0004000000068F00,CTR-JCAP,Pullblox,EUR
00040000000D7E00,CTR-JNUP,Steel Diver: Sub Wars,EUR
00040000000B4A00,CTR-AVCJ,Tongari Boushi to Mahou no Machi,JPN
0004000000115000,CTR-JBKP,Weapon Shop de Omasse,EUR
00040000000F9800,CTR-BDPJ,Makai Ouji: Devils and Realist - Dairiou no Hihou,JPN
00040000000F7C00,CTR-AXBZ,Inazuma Eleven 3: Bomb Blast,EUR
00040000000F4200,CTR-BAKJ,Aikatsu! 2-nin no My Princess,JPN
00040000000F9E00,CTR-AJ5J,Jewel Master,JPN
0004000000090E00,CTR-ALHJ,Lost Heroes,JPN
000400000011B700,CTR-BLHP,LEGO The Hobbit,EUR
000400000009F600,CTR-AVHJ,Senran Kagura Burst: Guren no Shoujotachi (Rev01),JPN
0004000000102000,CTR-AFJP,The LEGO Movie Videogame,EUR
00040000000A5200,CTR-ADPX,Disney Princess: My Fairytale Adventure,EUR
00040000000A3600,CTR-AG6X,Skylanders Giants,EUR
00040000000DD600,CTR-ADYZ,Disney Infinity,EUR
000400000010E100,CTR-AEFZ,Monster High: 13 Wishes,EUR
0004000000126400,CTR-BGGJ,Guru Guru Tamagotchi!,JPN
000400000006AC00,CTR-ARCJ,Minna de Auto Race 3D,JPN
0004000000111600,CTR-BMPJ,Maple Story: Unmei no Shoujo,JPN
00040000000E9A00,CTR-BTHJ,Theatrhythm Final Fantasy: Curtain Call,JPN
0004000000051A00,CTR-AZKJ,Zoo Keeper 3D,JPN
00040000000C6C00,CTR-AJUP,Jewel Match 3,EUR
0004000000078300,CTR-ADWJ,DoraKazu: Nobita no Suuji Daibouken,JPN
0004000000043F00,CTR-AFDJ,Fishing 3D,JPN
00040000000C1E00,CTR-AKCJ,Kawaii Koneko 3D,JPN
00040000000DBA00,CTR-AATJ,Kira*Meki Oshare Salon! Watashi no Shigoto wa Biyoushi-San,JPN
00040000000F7500,CTR-AYUJ,Oshare na Koinu 3D,JPN
0004000000047F00,CTR-AUCJ,UnchainBlades ReXX,JPN
00040000000C2B00,CTR-AR2P,Mystery Case Files: Return to Ravenhearst,EUR
000400000008A000,CTR-AB7P,Cocoto: Alien Brick Breaker,EUR
000400000006CF00,CTR-AJ6P,Jewel Quest: The Sapphire Dragon,EUR
0004000000072C00,CTR-ASAP,Secret Agent Files: Miami,EUR
00040000000ACE00,CTR-AEUJ,Elminage Gothic 3D Remix: Ulm Zakir to Yami no Gishiki,JPN
0004000000089700,CTR-AU3J,PachiPara 3D: Ooumi Monogatari 2 - Pachi Pro Fuuunroku Hana - Kibou to Uragiri no Gakuen Seikatsu,JPN
000400000004BE00,CTR-AE3J,Ochaken to Itsumo Nakayoshi,JPN
00040000000FE900,CTR-BSPJ,SPEC: Kan,JPN
00040000000DCE00,CTR-AJ3P,Mario Golf: World Tour,EUR
00040000000A1A00,CTR-AQCJ,Ouchi Mainichi Tamagotchi,JPN
0004000000056700,CTR-AT5J,Cho~rich! Tamagotchi no Puchi Puchi Omisetchi,JPN
00040000000A5300,CTR-AJ3J,Mario Golf: World Tour,JPN
000400000005D100,CTR-ACLJ,Wagamama Fashion: Girls Mode - Yokubari Sengen! Tokimeki Up!,JPN
0004000000124100,CTR-BJSJ,JS Girl: Doki Doki Model Challenge,JPN
00040000000D7200,CTR-AASP,Hidden Expedition: Titanic,EUR
00040000000C3400,CTR-AN7J,Osawari Tantei Ozawa Rina Rising 3: Nameko wa Banana no Yume wo Miruka?,JPN
0004000000121000,CTR-AHXP,Hometown Story,EUR
0004000000109300,CTR-BSMP,Shanghai Mahjong,EUR
00040000000FBD00,CTR-AYHP,Best of Arcade Games,EUR
0004000000118800,CTR-BCSP,Best of Casual Games,EUR
00040000000F4800,CTR-AXYE,The Amazing Spider-Man 2,USA
000400000010BF00,CTR-BALE,Kirby Triple Deluxe,USA
00040000000B3A00,CTR-ARLJ,Neratte! Tobashite! Rilakkuma GuraGura Sweets Tower,JPN
00040000000FA800,CTR-BKMJ,Kuma-Mon * Bomber: Puzzle de Kuma-Mon Taisou,JPN
000400000011C000,CTR-AXYP,The Amazing Spider-Man 2,EUR
0004000000065900,CTR-ACJJ,Girls RPG: Cinderellife,JPN
0004000000078600,CTR-AFMJ,Happy * Animal Bokujou,JPN
00040000000AB700,CTR-AMCJ,Madagascar 3,JPN
0004000000090D00,CTR-APQJ,Smile Precure! Lets Go! Marchen World,JPN
00040000000A1D00,CTR-AWNJ,Wan Nyan Doubutsu Byouin 2 (Rev01),JPN
00040000000F9D00,CTR-BASJ,Kuroko no Basuke: Shouri e no Kiseki,JPN
0004000000034400,CTR-ASCJ,Tom Clancys Splinter Cell 3D,JPN
000400000012D700,CTR-BGME,Gardening Mama 2: Forest Friends,USA
00040000000DCD00,CTR-AJ3E,Mario Golf: World Tour,USA
0004000000124900,CTR-BUBJ,Choujin Ultra Baseball Action Card Battle,JPN
000400000010EB00,CTR-BSKP,Etrian Odyssey Untold: The Millennium Girl,EUR
0004000000046A00,CTR-AG3J,Ushimitsu Monstruo: Linze to Mahou no Rhythm,JPN
0004000000125100,CTR-BDTE,Legends of Oz: Dorothys Return,USA
000400000005DF00,CTR-ATEJ,TOEIC Test: Chousoku Training,JPN
0004000000056900,CTR-AP9J,Pac-Man Party 3D,JPN
00040000000DAD00,CTR-ABYP,Barbie: Fun & Fashion Dogs,EUR
0004000000125000,CTR-BMTP,Me & My Furry Patients 3D,EUR
000400000006AA00,CTR-AD3D,3D Game Collection: 55-in-1,EUR
000400000006A800,CTR-ACWP,Chevrolet Camaro: Wild Ride 3D,EUR
00040000000A1E00,CTR-AD8J,Chibi * Devi!,JPN
00040000000F1D00,CTR-AEYP,My Baby Pet Hotel 3D,EUR
0004000000060800,CTR-AJPJ,Jewel Pet: Mahou no Rhythm de Ieie!,JPN
00040000000A7B00,CTR-AJYJ,Jewel Pet: Mahou de Oshare ni Dance * Deco!,JPN
0004000000104A00,CTR-BJPJ,Jewel Pet: Cafe de Mahou no Cooking!,JPN
00040000000D6F00,CTR-AAQP,Mystery Case Files: Ravenhearst,EUR
0004000000109100,CTR-BCMP,Candy Match 3,EUR
000400000005ED00,CTR-ACQP,Cooking Mama 4,EUR
000400000010C000,CTR-BALP,Kirby Triple Deluxe,EUR
0004000000057400,CTR-AQEE,The Legend of Zelda: Ocarina of Time 3D (DEMO),USA
0004000000081200,CTR-AA2J,Doraemon: Nobita to Kiseki no Shima,JPN
00040000000F6700,CTR-AYZP,Putty Squad,EUR
0004000000105100,CTR-BVXJ,Vitamin X Evolution Plus,JPN
000400000004CB00,CTR-ACRJ,Nightmare Puzzle: Crush 3D,JPN
00040000000B9900,CTR-ARHD,Real Heroes: Firefighter 3D,GER
00040000000D5000,CTR-AHVP,Heavy Fire: The Chosen Few 3D,EUR
00040000000EA500,CTR-BDCJ,Dora-Chie: Mini-Dora Ongakutai to 7-tsu no Chie,JPN
0004000000055A00,CTR-ACZP,The Cube,EUR
000400000004A800,CTR-ASBJ,Super Black Bass: 3D Fight,JPN
00040000000BCD00,CTR-AAJP,Mystery Murders: Jack the Ripper,EUR
0004000000127C00,CTR-BSBJ,World Soccer Winning Eleven 2014: Aoki Samurai no Chousen,JPN
00040000000FA500,CTR-BC5J,Cooking Mama 5,JPN
0004000000049600,CTR-ARFJ,Fish Eyes 3D,JPN
00040000000C2500,CTR-AWKJ,Oshigoto Theme Park 2,JPN
0004000000127400,CTR-AYZE,Putty Squad,USA
0004000000078900,CTR-AHMJ,Oshare Hamster to Kurasou: Issho ni Odekake,JPN
000400000006E200,CTR-ANSJ,Need for Speed: The Run,JPN
00040000000B6C00,CTR-AK7J,Oresama Kingdom: Ikemen Kareshi o Get Shiyo! Moe Kyun School Days,JPN
00040000000D3F00,CTR-ANNJ,Ninja Jajamaru-kun: Sakura-hime to Karyu no Himitsu,JPN
0004000000064500,CTR-ATNJ,Tintin no Bouken: Unicorn-Gou no Himitsu,JPN
00040000000B6400,CTR-AFNP,Funfair Party Games,EUR
0004000000101400,CTR-APZJ,PazuDora Z Gentei Challenge-ban (DEMO),JPN
0004000000060700,CTR-ASKJ,Ryoume de Unou o Kitaeru: 3D Sokudoku Jutsu,JPN
00040000000C6500,CTR-AFUJ,"Shoshinsha kara Nippon Ichi made: Soroban, Anzan, Flash Anzan",JPN
00040000000A4F00,CTR-ADPP,Disney Princess: My Fairytale Adventure,EUR
0004000000120700,CTR-BVGJ,Cardfight!! Vanguard Lock On Victory!!,JPN
00040000000C3600,CTR-AQQJ,Persona Q: Shadow of the Labyrinth,JPN
0004000000111900,CTR-BFSP,Farming Simulator 14,EUR
000400000008C400,CTR-EC6P,Tomodachi Life,EUR
0004000000127100,CTR-BDTP,Legends of Oz: Dorothys Return,EUR
00040000000F4600,CTR-AD5P,Cloudy with a Chance of Meatballs 2,UKV
000400000008C300,CTR-EC6E,Tomodachi Life,USA
000400000004D400,CTR-APYJ,Dog School: Lovely Puppy,JPN
00040000000D4300,CTR-AFZJ,Kipper no Eigo Kyoushitsu: Floppys Phonics Vol. 1 - Kipper-Hen,JPN
00040000000D4200,CTR-AX2J,Kipper no Eigo Kyoushitsu: Floppys Phonics Vol. 2 - Biff-Hen,JPN
00040000000D4400,CTR-AX3J,Kipper no Eigo Kyoushitsu: Floppys Phonics Vol. 3 - Chip-Hen,JPN
00040000000ADA00,CTR-ANAJ,Pika Pika Nurse Monogatari 2,JPN
0004000000112F00,CTR-AE4P,Inazuma Eleven Go: Light,EUR
0004000000113000,CTR-AEDP,Inazuma Eleven Go: Shadow,EUR
0004000000116600,CTR-BTDE,How to Train Your Dragon 2,USA
00040000000CF900,CTR-BPCJ,Pokemon Art Academy,JPN
0004000000138100,CTR-BUXJ,Konchuu Monster Super Battle,JPN
0004000000100A00,CTR-ADMP,Moshi Monsters: Katsuma Unleashed,EUR
00040000000ACD00,CTR-AU2J,PachiPara 3D: Ooumi Monogatari 2 with Agnes Lum - Pachi-Pro Fuuunroku Hana - Kesareta License,JPN
0004000000073800,CTR-AUMJ,PachiPara 3D: Premium Umi Monogatari - Yumemiru Otome to Pachinko Ou Ketteisen,JPN
0004000000090B00,CTR-ASZJ,Shifting World: Shiro to Kuro no Meikyuu,JPN
0004000000102F00,CTR-BT7J,Taiko no Tatsujin: Don to Katsu no Jikuu Daibouken,JPN
0004000000060F00,CTR-JA9P,Pyramids  (PROTOTYPE DEMO),EUR
00040000000B4800,CTR-ANLP,Girls Fashion Shoot,EUR
0004000000138800,CTR-BMCP,The Mysterious Cities of Gold: Secret Paths,EUR
00040000000C2200,CTR-AHLD,Hello Kitty Picnic with Sanrio Characters,GER
00040000000F5400,CTR-AEJJ,Pac World,JPN
0004000000117E00,CTR-BUWP,One Piece: Unlimited World Red,EUR
0004000000046700,CTR-AS8P,The Amazing Spider-Man,EUR
0004000000038500,CTR-ASFE,Asphalt 3D (DEMO),USA
0004000000111200,CTR-BSWJ,Kirameki Waku Waku Sweets,JPN
000400000004F000,CTR-ADRJ,Driver: Renegade 3D,JPN
0004000000130B00,CTR-BFSE,Farming Simulator 14,USA
00040000000FBA00,CTR-AYEE,Transformers: Rise of the Dark Spark,USA
0004000000126600,CTR-AYEP,Transformers: Rise of the Dark Spark,EUR
0004000000037D00,CTR-AEEI,Pro Evolution Soccer 2011 3D,ITA
000400000012E400,CTR-AJ3P,Mario Golf World Tour (DEMO),EUR
0004000000122C00,CTR-BALP,Kirby Triple Deluxe (DEMO),EUR
0004000000104900,CTR-BVZJ,VitaminZ Revolution,JPN
0004000000115300,CTR-AJXJ,Jukugo: Sokubiki Jiten,JPN
00040000000ED900,CTR-AY7P,Bella Sara 2: The Magic of Drasilmare,EUR
00040000000D0900,CTR-BPCP,Pokemon Art Academy,EUR
0004000000120800,CTR-BDZJ,Island Days,JPN
00040000000C6300,CTR-JGCP,Gunman Clive,EUR
00040000000AE100,CTR-NCGA,Pokemon Dream Radar,WLD
0004000000132B00,CTR-AYXP,Yu-Gi-Oh! Zexal: World Duel Carnival,EUR
0004000000118600,CTR-BTDP,How to Train Your Dragon 2,EUR
0004000000108A00,CTR-JEGP,EDGE,EUR
0004000000098900,CTR-JD9P,Cave Story,EUR
00040000000ED400,CTR-JSTP,Steamworld Dig,EUR
0004000000102800,CTR-AAWP,Phineas and Ferb: Quest for Cool Stuff,EUR
0004000000106200,CTR-AHBP,Nintendo Pocket Football Club,EUR
0004000000123D00,CTR-BUWE,One Piece: Unlimited World Red,USA
000400000006E900,CTR-TABP,Super Mario Bros. 3,EUR
000400000012F800,CTR-BYHJ,Youkai Watch 2: Honke,JPN
00040000000B0300,CTR-JFDP,Fractured Soul,EUR
000400000012F900,CTR-BYGJ,Youkai Watch 2: Ganso,JPN
000400000012EE00,CTR-BCUE,Scooby-Doo! & Looney Tunes Cartoon Universe: Adventure,USA
00040000000DC900,CTR-ADSJ,Chibi * Devi! 2: Mahou no Yume Ehon,JPN
00040000000F7200,CTR-AYVJ,Maru Gou! Nanami to Issho ni Gakubo! English Joutatsu no Kotsu Riron-Hen,JPN
000400000010CC00,CTR-AL6P,Professor Layton and the Azran Legacy (DEMO),UKV
00040000000CFB00,CTR-AHKZ,Around the World with Hello Kitty & Friends,NLD
000400000012FB00,CTR-BTAJ,Gundam Try Age SP,JPN
0004000000102E00,CTR-BATJ,Hamatora: Look at Smoking World,JPN
000400000012A800,CTR-BH2J,Hoppechan: Minna de Odekake! Wakuwaku Hoppe Land!!,JPN
0004000000032600,CTR-JRVA,Pokedex 3D,USA
0004000000072500,CTR-JC9E,Ambassador Certificate,USA
0004000000070600,CTR-TAME,Ice Climber (v1),USA
000400000006F700,CTR-TAGE,Wrecking Crew (v1),USA
0004000000070300,CTR-TALE,Balloon Fight (v1),USA
0004000000070000,CTR-TAKE,Donkey Kong Jr. (v1),USA
000400000006EE00,CTR-TADE,Metroid (v2),USA
000400000006FA00,CTR-TAHE,NES Open Tournament Golf (v1),USA
000400000006E500,CTR-TAAE,Super Mario Bros. (v2),USA
000400000006F100,CTR-TAEE,The Legend of Zelda (v1),USA
0004000000071200,CTR-TARE,Yoshi (v1),USA
0004000000070900,CTR-TANE,Zelda II: The Adventure of Link (v1),USA
0004000000074900,CTR-PAAE,F-Zero: Maximum Velocity,USA
0004000000083B00,CTR-ATAJ,Yoshis New Island,JPN
0004000000076A00,CTR-PAJE,Fire Emblem: The Sacred Stones,USA
0004000000075C00,CTR-PAGE,Kirby & the Amazing Mirror,USA
0004000000075300,CTR-PADE,Yoshis Island: Super Mario Advance 3,USA
0004000000074C00,CTR-PABE,Mario Kart: Super Circuit,USA
0004000000075900,CTR-PAFE,"WarioWare, Inc.: Mega Microgame$!",USA
0004000000076D00,CTR-PAKE,The Legend of Zelda: The Minish Cap,USA
0004000000074F00,CTR-PACE,Wario Land 4,USA
0004000000075600,CTR-PAEE,Metroid Fusion,USA
0004000000076700,CTR-PAHE,Mario vs. Donkey Kong,USA
000400000009D300,CTR-AMUP,Riding Stables 3D: Rivals in the Saddle (Rev01),EUR
000400000004AA00,CTR-JESE,Nintendo Video,USA
0004000000057700,CTR-JFLE,Netflix (v1),USA
0004000000127B00,CTR-BHCJ,Happiness Charge PreCure! Kawa-Run * Collection,JPN
0004000000124500,CTR-BLNY,LEGO Ninjago: Nindroids,GER
0004000000118C00,CTR-BLNE,LEGO Ninjago: Nindroids,USA
000400000012F600,CTR-BTFJ,Thomas to Asonde Oboeru Kotobato Kazu to ABC,JPN
000400000B000100,BBB-PKBL,Pokemon Blue,EUR
000400000B000500,BBB-PKCR,Pokemon Crystal,EUR
000400000B000300,BBB-PKGD,Pokemon Gold,EUR
00040000000FA600,CTR-BS2J,Soni Pro,JPN
000400000012D400,CTR-BNTE,Teenage Mutant Ninja Turtles,USA
00040000000FA700,CTR-AYLJ,Fate/Kaleid Liner: Prisma * Illya,JPN
000400000B000000,BBB-PKRD,Pokemon Red,EUR
000400000B000400,BBB-PKSV,Pokemon Silver,EUR
000400000B000200,BBB-PKYL,Pokemon Yellow,EUR
0004000000120600,CTR-BDBJ,Dragon Ball Heroes: Ultimate Mission 2,JPN
0004000000138C00,CTR-BM3P,Me & My Pets 3D,EUR
0004000000074800,CTR-PAAJ,F-Zero,JPN
0004000000076900,CTR-PAJJ,Fire Emblem: Seima no Kouseki,JPN
0004000000075B00,CTR-PAGJ,Hoshi no Kirby: Kagami no Daimeikyuu,JPN
0004000000075800,CTR-PAFJ,Made in Wario,JPN
0004000000074B00,CTR-PABJ,Mario Kart Advance,JPN
0004000000076600,CTR-PAHJ,Mario vs. Donkey Kong,JPN
0004000000075500,CTR-PAEJ,Metroid Fusion,JPN
0004000000075200,CTR-PADJ,Super Mario Advance 3: Yoshi Island + Mario Brothers,JPN
0004000000074E00,CTR-PACJ,Wario Land Advance: Youki no Otakara,JPN
