serial,name,region
SNSP-TI,Street Fighter II Turbo (Europe) (Rev 1),Europe
SHVC-TI,Street Fighter II Turbo (Japan),Japan
SNS-TI-USA,Street Fighter II Turbo (USA),USA
SNS-TI-USA,Street Fighter II Turbo (USA) (Rev 1),USA
SHVC-AUZJ-JPN,Street Fighter Zero 2 (Japan),Japan
SNSP-ASRP-EUR,Street Racer (Europe),Europe
SNSP-ASRP-EUR,Street Racer (Europe) (Rev 1),Europe
SHVC-ASRJ-JPN,Street Racer (Japan),Japan
SNS-ASRE-USA,Street Racer (USA),USA
SNS-J6,Street Sports - Jammit (USA),USA
SNS-AHYE,Street Sports - Street Hockey '95 (USA),USA
SHVC-SG,Strike Gunner S.T.G (Japan),Japan
SNS-SG,Strike Gunner S.T.G (USA),USA
SNSP-KE,"Striker (Europe) (En,Fr,De,Es,It,Nl,Sv)",Europe
SNSP-CQ,Stunt Race FX (Europe),Europe
SNS-CQ,Stunt Race FX (USA) (Rev 1),USA
SHVC-QH,Sugoi Hebereke (Japan),Japan
SHVC-XQ,Sugoro Quest++ - Dicenics (Japan),Japan
SHVC-AU5J-JPN,Sugoroku Ginga Senki (Japan),Japan
SNSP-6S,Sunset Riders (Europe),Europe
SNS-6S,Sunset Riders (USA),USA
SHVC-A5YJ-JPN,Supapoon (Japan),Japan
SHVC-A3YJ-JPN,Supapoon DX (Japan),Japan
SHVC-PB,Super 3D Baseball (Japan),Japan
SHVC-R8-JPN,Super 4WD - The Baja (Japan),Japan
SNSP-H2,Super Adventure Island (Europe),Europe
SNS-H2-USA,Super Adventure Island (USA),USA
SNSP-E4-EUR,Super Adventure Island II (Europe),Europe
SNS-E4,Super Adventure Island II (USA),USA
SNSP-AZ,Super Air Diver (Europe),Europe
SHVC-AZ,Super Air Diver (Japan),Japan
SHVC-AADJ-JPN,Super Air Diver 2 (Japan),Japan
SNSP-AT,Super Aleste (Europe),Europe
SHVC-AT,Super Aleste (Japan),Japan
SNS-8A,Super Alfred Chicken (USA),USA
SHVC-G2,Super Aoki Ookami to Shiroki Mejika - Genchou Hishi (Japan),Japan
SNS-AU,"Super Aquatic Games Starring the Aquabats, The (USA)",USA
SNSP-ZH,Super B.C. Kid (Europe),Europe
SHVC-B2,Super Back to the Future Part II (Japan),Japan
SHVC-A4TJ,Super Baken Ou '95 (Japan),Japan
SNS-UB,Super Baseball Simulator 1.000 (USA),USA
SNS-SP,Super Bases Loaded (USA),USA
SNS-3D,Super Bases Loaded 2 (USA),USA
SNS-AB3E-USA,Super Bases Loaded 3 - License to Steal (USA),USA
SNS-FA,Super Batter Up (USA),USA
SNS-8B,Super Battleship (USA),USA
SHVC-SB,Super Battletank (Japan),Japan
SNSP-2X,Super Battletank 2 (Europe),Europe
SHVC-2X,Super Battletank 2 (Japan),Japan
SNSP-2X,Super Battletank 2 (Spain),
SNS-2X-USA,Super Battletank 2 (USA),USA
SHVC-BM,Super Bikkuriman (Japan),Japan
SHVC-IP-JPN,Super Billiard - Championship Pool (Japan),Japan
SHVC-BH,Super Birdie Rush (Japan),Japan
SHVC-BQ-JPN,Super Black Bass (Japan),Japan
SNS-BQ-USA,Super Black Bass (USA),USA
SHVC-AB2J-JPN,Super Black Bass 2 (Japan),Japan
SHVC-A3SJ-JPN,Super Black Bass 3 (Japan),Japan
SHVC-A3SJ-JPN,Super Black Bass 3 (Japan) (Rev 1),Japan
SHVC-H6,Super Bomber Man (Japan),Japan
SHVC-APBJ-JPN,Super Bomber Man - Panic Bomber W (Japan),Japan
SHVC-M4,Super Bomber Man 2 (Japan),Japan
SHVC-M4,Super Bomber Man 2 (Japan) (Caravan You Taikenban),Japan
SHVC-AS6J-JPN,Super Bomber Man 3 (Japan),Japan
SHVC-A4BJ-JPN,Super Bomber Man 4 (Japan),Japan
SHVC-A5SJ-JPN,Super Bomber Man 5 (Japan),Japan
SHVC-A5SJ-JPN,Super Bomber Man 5 (Japan) (Caravan Event Ban),Japan
SNSP-H6,Super Bomberman (Europe),Europe
SNS-H6,Super Bomberman (USA),USA
SNSP-M4,Super Bomberman 2 (Europe),Europe
SNS-M4,Super Bomberman 2 (USA),USA
SNSP-AS6P-EUR,Super Bomberman 3 (Europe),Europe
SHVC-ABOJ-JPN,Super Bombliss (Japan),Japan
SNS-ANKE-USA,Super Bonk (USA),USA
SHVC-BW,Super Bowling (Japan),Japan
SNS-BW,Super Bowling (USA),USA
SNS-SN,Super Buster Bros. (USA),USA
SNS-SN,Super Buster Bros. (USA) (Rev 1),USA
SNS-C6,Super Caesars Palace (USA),USA
SHVC-KH,Super Casino - Caesars Palace (Japan),Japan
SHVC-KH,Super Casino - Caesars Palace (Japan) (Rev 1),Japan
SHVC-OE,Super Casino 2 (Japan),Japan
SHVC-AVIJ-JPN,Super Castles (Japan),Japan
SNSP-AD,Super Castlevania IV (Europe),Europe
SNS-P-AD,Super Castlevania IV (USA),USA
SNS-QT,Super Chase H.Q. (USA),USA
SHVC-ACWJ,Super Chinese Fighter (Japan),Japan
SHVC-CW,Super Chinese World (Japan),Japan
SHVC-CU-JPN,Super Chinese World 2 - Uchuuichi Butou Taikai (Japan),Japan
SHVC-AWQJ-JPN,Super Chinese World 3 - Chou Jigen Daisakusen (Japan),Japan
SNSP-CN,Super Conflict (Europe),Europe
SNS-CN,Super Conflict (USA),USA
SHVC-SU,Super Cup Soccer (Japan),Japan
SHVC-QK,Super Daikoukai Jidai (Japan),Japan
SHVC-QK,Super Daikoukai Jidai (Japan) (Rev 1) (NP),Japan
SNSP-AVDF-FAH,Super Dany (France),
SHVC-ZN-JPN,Super Dogfight (Japan),Japan
SHVC-8X,Super Donkey Kong (Japan),Japan
SHVC-8X,Super Donkey Kong (Japan) (Rev 1),Japan
SHVC-ADNJ-JPN,Super Donkey Kong 2 - Dixie & Diddy (Japan),Japan
SHVC-ADNJ-JPN,Super Donkey Kong 2 - Dixie & Diddy (Japan) (Rev 1),Japan
SHVC-A3CJ-JPN,Super Donkey Kong 3 - Nazo no Kremis-tou (Japan),Japan
SHVC-A3CJ-JPN,Super Donkey Kong 3 - Nazo no Kremis-tou (Japan) (Rev 1),Japan
SNSP-WD,Super Double Dragon (Europe),Europe
SNS-WD,Super Double Dragon (USA),USA
SHVC-7V,Super Double Yakuman (Japan),Japan
SHVC-AYXJ-JPN,Super Double Yakuman II (Japan),Japan
SHVC-XO,Super Drakkhen (Japan),Japan
SHVC-ADOJ-JPN,Super Drift Out - World Rally Championships (Japan),Japan
SHVC-DU-JPN,Super Dunk Shot (Japan),Japan
SHVC-DC,Super Dunk Star (Japan),Japan
SHVC-ED,Super E.D.F. (Japan),Japan
SHVC-FC,Super F1 Circus (Japan),Japan
SHVC-N2,Super F1 Circus 2 (Japan),Japan
SHVC-N3,Super F1 Circus 3 (Japan),Japan
SHVC-AN4J-JPN,Super F1 Circus Gaiden (Japan),Japan
SHVC-FC,Super F1 Circus Limited (Japan),Japan
SHVC-BFWJ-JPN,Super Famicom Wars (Japan) (NP),Japan
SHVC-23,Super Family Circuit (Japan),Japan
SHVC-A25J,Super Family Gelaende (Japan) (NP),Japan
SHVC-JA,Super Family Tennis (Japan),Japan
SHVC-FA,Super Famista (Japan),Japan
SHVC-FI,Super Famista 2 (Japan),Japan
SHVC-N6,Super Famista 3 (Japan),Japan
SHVC-AF4J-JPN,Super Famista 4 (Japan),Japan
SHVC-AF4J-JPN,Super Famista 4 (Japan) (Rev 1),Japan
SHVC-A27J-JPN,Super Famista 5 (Japan),Japan
SHVC-F9,Super Final Match Tennis (Japan),Japan
SHVC-FP,Super Fire Pro Wrestling (Japan),Japan
SHVC-AQQJ-JPN,Super Fire Pro Wrestling - Queen's Special (Japan),Japan
SHVC-FF,Super Fire Pro Wrestling 2 (Japan),Japan
SHVC-F3-JPN,Super Fire Pro Wrestling III - Easy Type (Japan),Japan
SHVC-F3-JPN,Super Fire Pro Wrestling III - Final Bout (Japan),Japan
SHVC-F3-JPN,Super Fire Pro Wrestling III - Final Bout (Japan) (Rev 1),Japan
SHVC-AP4J-JPN,Super Fire Pro Wrestling Special (Japan),Japan
SHVC-AP4J-JPN,Super Fire Pro Wrestling Special (Japan) (Rev 1),Japan
SHVC-AF6J-JPN,Super Fire Pro Wrestling X (Japan),Japan
SHVC-AF6J-JPN,Super Fire Pro Wrestling X Premium (Japan),Japan
SHVC-ANFJ-JPN,Super Fishing Big Fight (Japan),Japan
SHVC-FS,Super Formation Soccer (Japan),Japan
SHVC-A3FJ,Super Formation Soccer 94 - World Cup Edition (Japan),Japan
SHVC-A3FJ,Super Formation Soccer 94 - World Cup Final Data (Japan),Japan
SHVC-A95J-JPN,Super Formation Soccer 95 della Serie A (Japan),Japan
SHVC-A95J-JPN,Super Formation Soccer 95 della Serie A (Japan) (UCC Xaqua Version),Japan
SHVC-A96J,Super Formation Soccer 96 - World Club Edition (Japan),Japan
SHVC-2S,Super Formation Soccer II (Japan),Japan
SHVC-GX,Super Gachapon World - SD Gundam X (Japan),Japan
SHVC-SGB-JPN,Super Game Boy (Japan),Japan
SNS-A-SG(USA),Super Game Boy (World) (Rev 2),World
SHVC-A-SGB2,Super Game Boy 2 (Japan),Japan
SHVC-ZH,Super Genjin (Japan),Japan
SNSP-CM,Super Ghouls'n Ghosts (Europe),Europe
SNS-CM,Super Ghouls'n Ghosts (USA),USA
SNSP-SU,Super Goal! (Europe),Europe
SNS-JV-USA,Super Goal! 2 (USA),USA
SNS-7G,Super Godzilla (USA),USA
SHVC-5N,Super Gomoku Narabe - Renju (Japan),Japan
SHVC-AGSJ-JPN,Super Gomoku Shougi - Jouseki Kenkyuu Hen (Japan),Japan
SHVC-AP7J-JPN,Super Gussun Oyoyo (Japan),Japan
SHVC-A8BJ-JPN,Super Gussun Oyoyo 2 (Japan),Japan
SHVC-HF,Super H.Q. - Criminal Chaser (Japan),Japan
SHVC-Q5,Super Hanafuda (Japan),Japan
SHVC-AHNJ-JPN,Super Hanafuda 2 (Japan),Japan
SHVC-HX,Super High Impact (Japan),Japan
SNS-HX-USA,Super High Impact (USA),USA
SHVC-OX,Super Hockey '94 (Japan),Japan
SNSP-NH,Super Hockey (Europe),Europe
SNSP-NH,"Super Hockey (France) (En,Fr)",
SHVC-IK,Super Honmei - GI Seiha (Japan),Japan
SNSP-OX,Super Ice Hockey (Europe),Europe
SHVC-IG,Super Igo - Go Ou (Japan),Japan
SHVC-OI,Super Indy Champ (Japan),Japan
SHVC-IN-JPN,Super Inindou - Datou Nobunaga (Japan),Japan
SNSP-ACIP,Super International Cricket (Europe),Europe
SNS-J5,Super James Pond (USA),USA
SNSP-J5,Super James Pond II (Europe),Europe
SHVC-V6,Super James Pond II (Japan),Japan
SHVC-AJ4J-JPN,Super Jangou (Japan),Japan
SHVC-LG,Super Jinsei Game (Japan),Japan
SHVC-LG,Super Jinsei Game (Japan) (Rev 1),Japan
SHVC-AL2J-JPN,Super Jinsei Game 2 (Japan),Japan
SHVC-AL2J-JPN,Super Jinsei Game 2 (Japan) (Rev 2),Japan
SHVC-A3XJ-JPN,Super Jinsei Game 3 (Japan),Japan
SHVC-A3XJ-JPN,Super Jinsei Game 3 (Japan) (Rev 1),Japan
SHVC-KB,Super Keiba (Japan),Japan
SHVC-AKBJ,Super Keiba 2 (Japan),Japan
SHVC-AKRJ,Super Keirin (Japan),Japan
SHVC-BE,Super Kick Boxing - Best of the Best (Japan),Japan
SHVC-KO-JPN,Super Kick Off (Japan),Japan
SHVC-Q6,Super Koukou Yakyuu - Ikkyuu Nyuukon (Japan),Japan
SHVC-KJ (KIS-2),Super Kyousouba - Kaze no Sylphid (Japan),Japan
SHVC-AKYJ-JPN,Super Kyoutei (Japan),Japan
SHVC-AKYJ-JPN,Super Kyoutei (Japan) (Rev 1),Japan
SHVC-A2YJ-JPN,Super Kyoutei 2 (Japan),Japan
SHVC-HI,Super Kyuukyoku Harikiri Stadium (Japan),Japan
SHVC-9H,Super Kyuukyoku Harikiri Stadium 2 (Japan),Japan
SHVC-SJ,Super Linearball (Japan),Japan
SHVC-2E,Super Loopz (Japan),Japan
SHVC-ACHJ-JPN,Super Mad Champ (Japan),Japan
SHVC-SM,Super Mahjong (Japan),Japan
SHVC-2A,Super Mahjong 2 - Honkaku 4-nin Uchi! (Japan),Japan
SHVC-2A,Super Mahjong 2 - Honkaku 4-nin Uchi! (Japan) (Rev 1),Japan
SHVC-Q8,Super Mahjong 3 - Karakuchi (Japan),Japan
SHVC-IQ,Super Mahjong Taikai (Japan),Japan
SHVC-IQ,Super Mahjong Taikai (Japan) (Rev 1),Japan
SHVC-IQ,Super Mahjong Taikai (Japan) (Rev 2),Japan
SHVC-IQ,Super Mahjong Taikai (Japan) (Rev 3),Japan
SHVC-IQ,Super Mahjong Taikai (Japan) (Rev 4),Japan
SHVC-IQ,Super Mahjong Taikai (Japan) (Rev 5),Japan
SHVC-YI,Super Mario - Yoshi Island (Japan),Japan
SHVC-YI,Super Mario - Yoshi Island (Japan) (Rev 1),Japan
SHVC-YI,Super Mario - Yoshi Island (Japan) (Rev 2),Japan
SNSP-4M,Super Mario All-Stars (Europe),Europe
SNS-4M,Super Mario All-Stars (USA),USA
SNS-5M-USA,Super Mario All-Stars + Super Mario World (USA),USA
SNSP-5M,Super Mario All-Stars and Super Mario World (Europe),Europe
SHVC-4M,Super Mario Collection (Japan),Japan
SHVC-4M,Super Mario Collection (Japan) (Rev 1),Japan
SNSP-MK,Super Mario Kart (Europe),Europe
SHVC-MK,Super Mario Kart (Japan),Japan
SNS-MK,Super Mario Kart (USA),USA
SHVC-ARWJ-JPN,Super Mario RPG (Japan),Japan
SNS-ARWE-USA,Super Mario RPG - Legend of the Seven Stars (USA),USA
SNSP-MW-NOE-1,Super Mario World (Europe),Europe
SNSP-MW-NOE-1,Super Mario World (Europe) (Rev 1),Europe
SHVC-MW,Super Mario World (Japan) (En) (Arcade) [b],Japan
SNS-MW-USA-1,Super Mario World (USA),USA
SHVC-MW,Super Mario World - Super Mario Bros. 4 (Japan),Japan
SNSP-YI,"Super Mario World 2 - Yoshi's Island (Europe) (En,Fr,De)",Europe
SNSP-YI,"Super Mario World 2 - Yoshi's Island (Europe) (En,Fr,De) (Rev 1)",Europe
SNS-YI-USA,Super Mario World 2 - Yoshi's Island (USA),USA
SNS-YI-USA,Super Mario World 2 - Yoshi's Island (USA) (Rev 1),USA
SNSP-RI,"Super Metroid (Europe) (En,Fr,De)",Europe
SHVC-AB3J-JPN,Super Moero!! Pro Yakyuu (Japan),Japan
SHVC-AH6J-JPN,Super Momotarou Dentetsu DX (Japan),Japan
SHVC-AH6J-JPN,Super Momotarou Dentetsu DX (Japan) (JR Nishi-Nihon Presents),Japan
SHVC-H4,Super Momotarou Dentetsu II (Japan),Japan
SHVC-AMDJ-JPN,Super Momotarou Dentetsu III (Japan),Japan
SHVC-AMDJ-JPN,Super Momotarou Dentetsu III (Japan) (Rev 1),Japan
SHVC-AMDJ-JPN,Super Momotarou Dentetsu III (Japan) (Rev 2),Japan
SNSP-ASMP-EUR,Super Morph (Europe),Europe
SHVC-XD,Super Naxat Open - Golf de Shoubu da Dorabocchan (Japan),Japan
SHVC-ANQJ-JPN,Super Nazo Puyo - Rulue no Roux (Japan),Japan
SHVC-A8PJ-JPN,Super Nazo Puyo Tsuu - Rulue no Tetsuwan Hanjouki (Japan),Japan
SHVC-NM,Super Nichibutsu Mahjong (Japan),Japan
SHVC-2N,Super Nichibutsu Mahjong 2 - Zenkoku Seiha Hen (Japan),Japan
SHVC-3J,Super Nichibutsu Mahjong 3 - Yoshimoto Gekijou Hen (Japan),Japan
SHVC-A4MJ-JPN,Super Nichibutsu Mahjong 4 - Kisokenkyuu Hen (Japan),Japan
SNS-CW-USA,Super Ninja Boy (USA),USA
SHVC-8Q-JPN,Super Ninja-kun (Japan),Japan
SHVC-IZ,Super Nobunaga no Yabou - Bushou Fuuunroku (Japan),Japan
SHVC-IZ,Super Nobunaga no Yabou - Bushou Fuuunroku (Japan) (Rev 1),Japan
SHVC-NZ,Super Nobunaga no Yabou - Zenkoku Ban (Japan),Japan
SNS-DH,Super Nova (USA),USA
SNSP-OR,Super Off Road (Europe),Europe
SHVC-FR,Super Off Road (Japan),Japan
SNS-OR,Super Off Road (USA),USA
SNS-R8-USA,Super Off Road - The Baja (USA),USA
SHVC-ABGJ-JPN,Super Okumanchouja Game (Japan),Japan
SHVC-ABGJ-JPN,Super Okumanchouja Game (Japan) (Rev 1) (NP),Japan
SHVC-OK,Super Oozumou - Nessen Ooichiban (Japan),Japan
SHVC-QU,Super Pachi-Slot Mahjong (Japan),Japan
SHVC-ADXJ-JPN,Super Pachinko Taisen (Japan),Japan
SNSP-SN,Super Pang (Europe),Europe
SHVC-SN,Super Pang (Japan),Japan
SNSP-XP-EUR,Super Pinball - Behind the Mask (Europe),Europe
SHVC-3P-JPN,Super Pinball - Behind the Mask (Japan),Japan
SNS-XP-USA,Super Pinball - Behind the Mask (USA),USA
SNS-XP-USA,Super Pinball - Behind the Mask (USA) (Rev 1),USA
SHVC-APLJ-JPN,Super Pinball II - The Amazing Odyssey (Japan),Japan
SNS-SF,Super Play Action Football (USA),USA
SHVC-M3,Super Power League (Japan),Japan
SHVC-Z4,Super Power League 2 (Japan),Japan
SHVC-Z4,Super Power League 2 (Japan) (Rev 1),Japan
SHVC-AP9J,Super Power League 3 (Japan),Japan
SHVC-AE7J,Super Power League 4 (Japan),Japan
SNSP-CS,Super Probotector - Alien Rebels (Europe),Europe
SHVC-SP,Super Professional Baseball (Japan),Japan
SHVC-PB,Super Professional Baseball II (Japan),Japan
SNSP-4Q,Super Punch-Out!! (Europe),Europe
SHVC-4Q,Super Punch-Out!! (Japan) (NP),Japan
SNS-4Q,Super Punch-Out!! (USA),USA
SNSP-YU,Super Putty (Europe),Europe
SNS-YU,Super Putty (USA),USA
SHVC-A7PJ-JPN,Super Puyo Puyo Tsuu (Japan),Japan
SHVC-A7PJ-JPN,Super Puyo Puyo Tsuu Remix (Japan),Japan
SNSP-SR,Super R-Type (Europe),Europe
SHVC-SR,Super R-Type (Japan),Japan
SNS-SR,Super R-Type (USA),USA
SNS-ARLE,Super R.B.I. Baseball (USA),USA
SHVC-4S,Super Real Mahjong PIV (Japan),Japan
SHVC-A5PJ-JPN,Super Real Mahjong PV Paradise - All-Star 4-nin Uchi (Japan),Japan
SHVC-E6,Super Robot Taisen EX (Japan),Japan
SHVC-ALXJ-JPN,Super Robot Taisen Gaiden - Masou Kishin - The Lord of Elemental (Japan),Japan
SHVC-IU,Super Royal Blood (Japan),Japan
SHVC-I3,Super Rugby (Japan),Japan
SNSP-WV,Super SWIV (Europe),Europe
SHVC-SQ,Super SWIV (Japan),Japan
SHVC-I4,Super Sangokushi (Japan),Japan
SHVC-XL,Super Sangokushi II (Japan),Japan
SHVC-XL,Super Sangokushi II (Japan) (Rev 1),Japan
SHVC-SSA SHVC-LR,Super Scope 6 (Japan),Japan
SNS-LR,Super Scope 6 (USA),USA
SHVC-DE,Super Shanghai - Dragon's Eye (Japan) (Activision),Japan
SHVC-DE,Super Shanghai - Dragon's Eye (Japan) (HOT B),Japan
SHVC-SD,Super Shougi (Japan),Japan
SHVC-SD,Super Shougi (Japan) (Rev 1),Japan
SHVC-2B,Super Shougi 2 (Japan),Japan
SHVC-A3IJ-JPN,Super Shougi 3 - Kitaihei (Japan),Japan
SNS-D9,Super Slam Dunk (USA),USA
HVC-ZX,Super Slap Shot (Japan),Japan
SNS-ZX,Super Slap Shot (USA),USA
SNSP-TV,Super Smash T.V. (Europe),Europe
SNS-TV-USA,Super Smash T.V. (USA),USA
SHVC-AWSJ-JPN,Super Snakey (Japan),Japan
SNSP-FS,Super Soccer (Europe),Europe
SNS-FS,Super Soccer (USA),USA
SNS-FS,Super Soccer (USA) (Arcade),USA
SNS-HT,Super Soccer Champ (USA),USA
SNS-LT-USA,"Super Solitaire (USA) (En,Fr,De,Es,It)",USA
SHVC-VN,Super Soukoban (Japan),Japan
SHVC-SS,Super Stadium (Japan),Japan
SNSP-V4,Super Star Wars (Europe),Europe
SNSP-V4,Super Star Wars (Europe) (Rev 1),Europe
SHVC-V4,Super Star Wars (Japan),Japan
SHVC-ARJJ-JPN,Super Star Wars - Jedi no Fukushuu (Japan),Japan
SNSP-ARJP-EUR,Super Star Wars - Return of the Jedi (Europe),Europe
SNSP-ARJP-EUR,Super Star Wars - Return of the Jedi (Europe) (Rev 1),Europe
SNS-ARJE-USA,Super Star Wars - Return of the Jedi (USA),USA
SNS-ARJE-USA,Super Star Wars - Return of the Jedi (USA) (Rev 1),USA
SHVC-V9,Super Star Wars - Teikoku no Gyakushuu (Japan),Japan
SNSP-E5,Super Star Wars - The Empire Strikes Back (Europe),Europe
SNSP-E5,Super Star Wars - The Empire Strikes Back (Europe) (Rev 1),Europe
SNS-E5,Super Star Wars - The Empire Strikes Back (USA),USA
SNS-E5,Super Star Wars - The Empire Strikes Back (USA) (Rev 1),USA
SNSP-XW,Super Street Fighter II (Europe),Europe
SNS-XW,Super Street Fighter II (USA),USA
SHVC-XW,Super Street Fighter II - The New Challengers (Japan),Japan
SNSP-EG,"Super Strike Eagle (Europe) (En,Fr,De,Es,It)",Europe
SNS-EG,Super Strike Eagle (USA),USA
SNSP-SG,Super Strike Gunner (Europe),Europe
SHVC-AIBJ-JPN,Super Tekkyuu Fight! (Japan),Japan
SNSP-ST,Super Tennis (Europe),Europe
SNSP-ST,Super Tennis (Europe) (Rev 1),Europe
SNS-ST,Super Tennis (USA),USA
SNS-ST,Super Tennis (USA) (Arcade),USA
SHVC-ST,Super Tennis - World Circuit (Japan),Japan
SHVC-T2,Super Tetris 2 + Bombliss (Japan),Japan
SHVC-T2,Super Tetris 2 + Bombliss (Japan) (Genteiban),Japan
SHVC-T2,Super Tetris 2 + Bombliss (Japan) (Rev 1),Japan
SHVC-AT3J-JPN,Super Tetris 3 (Japan),Japan
SNSP-5L,Super Troll Islands (Europe),Europe
SNS-5L,Super Troll Islands (USA),USA
SHVC-9T-JPN,Super Troll Islands - Shiawase o Ageru (Japan),Japan
SHVC-AT7J-JPN,Super Trump Collection (Japan),Japan
SHVC-AQKJ-JPN,Super Trump Collection 2 (Japan),Japan
SHVC-AIOJ-JPN,Super Tsumeshougi 1000 (Japan),Japan
SNSP-TU,Super Turrican (Europe),Europe
SHVC-T9,Super Turrican (Japan),Japan
SNS-TU,Super Turrican (USA),USA
SNSP-A2TP-EUR,Super Turrican 2 (Europe),Europe
SNS-A2TE-USA,Super Turrican 2 (USA),USA
SHVC-UB,Super Ultra Baseball (Japan),Japan
SHVC-UO,Super Ultra Baseball 2 (Japan),Japan
SHVC-UN,Super Uno (Japan),Japan
SHVC-UN,Super Uno (Japan) (Rev 1),Japan
SHVC-VA,Super Valis - Akaki Tsuki no Otome (Japan),Japan
SNS-VA,Super Valis IV (USA),USA
SHVC-AXYJ-JPN,Super Variable Geo (Japan),Japan
SHVC-VB,Super Volley II (Japan),Japan
SHVC-SW,Super Wagyan Land (Japan),Japan
SHVC-S6,Super Wagyan Land 2 (Japan),Japan
SNS-WI,Super Widget (USA),USA
SHVC-AWAJ-JPN,Super Wrestle Angels (Japan),Japan
SHVC-A82J-JPN,Super Yakyuudou (Japan),Japan
SHVC-ZU,Super Zugan - Hakotenjou kara no Shoutaijou (Japan),Japan
SHVC-AJZJ-JPN,Super Zugan 2 - Tsukanpo Fighter (Japan),Japan
SHVC-Q7,Super!! Pachinko (Japan),Japan
SHVC-3X,Sutobasu Yarou Show (Japan),Japan
SHVC-BSHJ-JPN,Sutte Hakkun (Japan),Japan
SHVC-8H-JPN,Suzuka 8 Hours (Japan),Japan
SNS-8H,Suzuka 8 Hours (USA),USA
SHVC-GF,Suzuki Aguri no F-1 Super Driving (Japan),Japan
SHVC-S5,Sword Maniac (Japan),Japan
SHVC-AW,Sword World SFC (Japan),Japan
SHVC-7M,Sword World SFC 2 - Inishie no Kyojin Densetsu (Japan),Japan
SHVC-7M,Sword World SFC 2 - Inishie no Kyojin Densetsu (Japan) (Rev 1),Japan
SNSP-AFYP-UKV,"Syndicate (Europe) (En,Fr,De)",Europe
SHVC-AFYJ-JPN,Syndicate (Japan),Japan
SNS-AFYE-USA,Syndicate (USA),USA
SNSP-SY,Syvalion (Europe),Europe
SHVC-SY,Syvalion (Japan),Japan
SNSP-XV,T2 - The Arcade Game (Europe),Europe
SHVC-XV,T2 - The Arcade Game (Japan),Japan
SNS-XV,T2 - The Arcade Game (USA),USA
SNSP-BX,TKO Super Championship Boxing (Europe),Europe
SNS-BX,TKO Super Championship Boxing (USA),USA
SNS-ATNE-USA,TNN Bass Tournament of Champions (USA),USA
SHVC-AG8J-JPN,Table Game Daishuugou!! (Japan),Japan
SHVC-AZZJ-JPN,Tactical Soccer (Japan),Japan
SHVC-AO7J-JPN,Tactics Ogre - Let Us Cling Together (Japan),Japan
SHVC-AO7J-JPN,Tactics Ogre - Let Us Cling Together (Japan) (Rev 1),Japan
SHVC-AO7J-JPN,Tactics Ogre - Let Us Cling Together (Japan) (Rev 2),Japan
SHVC-ATYJ-JPN,Tadaima Yuusha Boshuuchuu Okawari (Japan),Japan
SHVC-II,"Taekwon-Do (Japan) (Ja,Ko)",Japan
SNSN-II-KOR/SKOR,Taekwon-Do (Korea),Korea
SHVC-TB,Taiketsu!! Brass Numbers (Japan),Japan
SHVC-TD-JPN,Taikou Risshiden (Japan),Japan
SHVC-IA,Taikyoku Igo - Goliath (Japan),Japan
SHVC-AIIJ-JPN,Taikyoku Igo - Idaten (Japan),Japan
SHVC-H2,Takahashi Meijin no Daibouken-jima (Japan),Japan
SHVC-AT2J,Takahashi Meijin no Daibouken-jima II (Japan),Japan
SHVC-AGBJ,Take Yutaka GI Memory (Japan),Japan
SHVC-JV-JPN,Takeda Nobuhiro no Super Cup Soccer (Japan),Japan
SHVC-ATKJ,Takeda Nobuhiro no Super League Soccer (Japan),Japan
SHVC-AITJ-JPN,Takemiya Masaki Kudan no Igo Taishou (Japan),Japan
SHVC-ATVJ-JPN,Tales of Phantasia (Japan),Japan
SHVC-BTTJ-JPN,Tamagotch Town (Japan) (NP),Japan
SHVC-AT5J-JPN,Tarot Mystery (Japan),Japan
SHVC-J2,Tatakae Genshijin 2 - Rookie no Bouken (Japan),Japan
SHVC-J3,Tatakae Genshijin 3 - Shuyaku wa Yappari Joe & Mac (Japan),Japan
SNS-TZ,Taz-Mania (USA),USA
SNS-TZ,Taz-Mania (USA) (Rev 1),USA
SNS-AQ,Tecmo Secret of the Stars (USA),USA
SHVC-ATBJ-JPN,Tecmo Super Baseball (Japan),Japan
SNS-ATBE-USA,Tecmo Super Baseball (USA),USA
SHVC-7T,Tecmo Super Bowl (Japan),Japan
SNS-7T,Tecmo Super Bowl (USA),USA
SHVC-ASBJ-JPN,Tecmo Super Bowl II - Special Edition (Japan),Japan
SNS-ASBE-USA,Tecmo Super Bowl II - Special Edition (USA),USA
SHVC-AW4J-JPN,Tecmo Super Bowl III - Final Edition (Japan),Japan
SNS-AW4E-USA,Tecmo Super Bowl III - Final Edition (USA),USA
SNSP-XM,Tecmo Super NBA Basketball (Europe),Europe
SHVC-NA,Tecmo Super NBA Basketball (Japan),Japan
SHVC-NA,Tecmo Super NBA Basketball (Japan) (Rev 1),Japan
SNS-XM,Tecmo Super NBA Basketball (USA),USA
SNSP-8F,Teenage Mutant Hero Turtles - Tournament Fighters (Europe),Europe
SNSP-MH,Teenage Mutant Hero Turtles IV - Turtles in Time (Europe),Europe
SHVC-KY,Teenage Mutant Ninja Turtles - Mutant Warriors (Japan),Japan
SNSP-8F-AUS,Teenage Mutant Ninja Turtles - Tournament Fighters (Australia),Australia
SNS-KY,Teenage Mutant Ninja Turtles - Tournament Fighters (USA),USA
